"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.643630577E0,-8.164207935E-1,1.169806048E-1,-5.490147471E-1
1.653380889E0,-9.013310075E-1,-1.151480079E-1,-7.970257998E-1
1.663131202E0,-6.820304990E-1,-2.788597643E-1,-7.878628373E-1
1.672881619E0,-3.112356067E-1,-3.674351573E-1,-4.964803457E-1
1.682631931E0,5.161807314E-2,-3.900371492E-1,-8.903354406E-2
1.692382348E0,3.069595397E-1,-3.839285076E-1,2.109010667E-1
1.702132660E0,3.790415823E-1,-3.937023580E-1,2.047924101E-1
1.711882973E0,2.104429156E-1,-3.252854943E-1,-1.079703495E-1
1.721633389E0,-1.243109852E-1,-1.621845961E-1,-5.557342172E-1
1.731383702E0,-4.321868420E-1,8.582650125E-2,-9.161444306E-1
1.741134014E0,-5.195404887E-1,3.069595397E-1,-1.022434950E0
1.750884431E0,-3.808741868E-1,4.804451466E-1,-8.642209172E-1
1.760634744E0,-1.267544478E-1,7.021890879E-1,-5.441278219E-1
1.770385160E0,1.872300506E-1,7.461713552E-1,-2.448040545E-1
1.780135473E0,4.706713259E-1,5.427533388E-1,-1.275180280E-1
1.789885785E0,6.349939108E-1,2.880227566E-1,-1.776089370E-1
1.799636202E0,6.044507027E-1,1.004872546E-1,-3.034470677E-1
1.809386514E0,4.853320718E-1,6.261363626E-2,-3.822486401E-1
1.819136931E0,3.277289569E-1,4.040870368E-1,-3.150535226E-1
1.828887244E0,-1.679878123E-2,1.042440772E0,-4.199695215E-2
1.838637556E0,-6.423243284E-1,1.338710189E0,3.513999581E-1
1.848387973E0,-1.259297729E0,6.637045741E-1,6.238456368E-1
1.858138285E0,-1.357646942E0,-5.500837564E-1,7.362447977E-1
1.867888598E0,-8.823941946E-1,-1.422398686E0,6.733257174E-1
1.877639014E0,-2.672533393E-1,-1.643531680E0,4.931205809E-1
1.887389327E0,9.132428467E-2,-1.314886451E0,2.811505198E-1
1.897139639E0,7.299833745E-2,-6.435460448E-1,-7.437278330E-2
1.906890056E0,-3.075704277E-1,9.010255337E-2,-4.256200492E-1
1.916640369E0,-7.583886385E-1,4.431824088E-1,-6.137663722E-1
1.926390681E0,-1.035721183E0,3.350593448E-1,-5.593994260E-1
1.936141098E0,-1.179885268E0,-2.605338395E-1,-2.289215773E-1
1.945891410E0,-1.075427413E0,-1.108414173E0,2.787070572E-1
1.955641723E0,-7.021890879E-1,-1.949574947E0,8.046616316E-1
1.965392139E0,-2.507599890E-1,-2.379623652E0,1.127809048E0
1.975142452E0,1.988364905E-1,-2.244622707E0,1.144302487E0
1.984892764E0,5.830704570E-1,-1.521969557E0,8.767436743E-1
1.994643181E0,8.384119272E-1,-3.191768527E-1,4.644099474E-1
2.004393494E0,9.019418359E-1,1.030223489E0,7.834340632E-2
2.014143806E0,8.402445316E-1,2.009439707E0,-1.818849891E-1
2.023894223E0,8.512400985E-1,2.351523876E0,-2.600756884E-1
2.033644535E0,1.115744472E0,2.122449636E0,-9.208786488E-2
2.043394848E0,1.594662547E0,1.592829943E0,2.438877672E-1
2.053145264E0,1.969733477E0,1.101694584E0,4.509709179E-1
2.062895577E0,1.813962936E0,9.214895368E-1,3.642281294E-1
2.072645889E0,1.111468434E0,9.202677608E-1,1.589775532E-1
2.082396306E0,1.927278340E-1,1.009454012E0,-4.016435891E-2
2.092146619E0,-5.244274139E-1,1.088255644E0,-1.965457499E-1
2.101896931E0,-7.907644510E-1,1.081536055E0,-1.886045039E-1
2.111647348E0,-6.734784245E-1,8.310815096E-1,3.130681813E-2
2.121397660E0,-3.985892832E-1,3.546070158E-1,3.727802336E-1
2.131147973E0,-1.194240674E-1,-1.279761642E-1,7.234166265E-1
2.140898285E0,1.243109852E-1,-4.535670877E-1,9.414953589E-1
2.150648702E0,3.747655451E-1,-4.560105503E-1,9.402735829E-1
2.160399014E0,5.342012644E-1,-2.910770774E-1,7.686206102E-1
2.170149327E0,4.101957083E-1,-2.122755051E-1,4.558578432E-1
