"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.444184887E0,-8.922195435E-1,4.910588264E0,-3.776416779E0
2.454184887E0,-6.801907420E-1,5.491878986E0,-3.835492611E0
2.464184887E0,-4.323778152E-1,5.713196754E0,-4.456122875E0
2.474185120E0,-3.842588663E-1,5.930022240E0,-4.686193466E0
2.484185120E0,-3.885669112E-1,6.229394436E0,-4.664141655E0
2.494185120E0,-2.941264510E-1,6.475077629E0,-4.573984146E0
2.504185120E0,-2.077975273E-1,6.774166584E0,-4.775442123E0
2.514185120E0,-2.964885235E-1,6.927762985E0,-4.802844524E0
2.524185120E0,1.545214057E-1,7.375810623E0,-4.217682362E0
2.534185120E0,5.961810946E-1,7.815132141E0,-3.349519730E0
2.544185120E0,1.215644956E0,8.089220047E0,-2.692885399E0
2.554185120E0,1.329622149E0,8.119968414E0,-2.548794746E0
2.564185120E0,1.300913692E0,8.250173569E0,-2.137749672E0
2.574185120E0,1.097327232E0,8.478550911E0,-1.954939365E0
2.584185120E0,1.032269955E0,8.639764786E0,-1.714996338E0
2.594185120E0,1.135149717E0,8.698749542E0,-1.714950085E0
2.604185120E0,1.395507097E0,8.876641273E0,-1.626651764E0
2.614185120E0,1.284317732E0,9.095763206E0,-2.064554691E0
2.624185120E0,1.151440501E0,9.222298622E0,-2.849183559E0
2.634185120E0,1.038360476E0,9.207467079E0,-2.932040215E0
2.644185120E0,6.620352268E-1,9.353655815E0,-2.940143108E0
2.654185120E0,3.804799914E-1,9.521148682E0,-2.515456676E0
2.664185120E0,4.115819335E-1,1.006827164E1,-1.911187649E0
2.674185120E0,5.454685688E-1,1.050765514E1,-1.757421970E0
2.684185120E0,6.079810262E-1,1.113458633E1,-1.579241753E0
2.694185120E0,5.323973894E-1,1.176223469E1,-1.212188244E0
2.704185120E0,3.819638491E-1,1.254441929E1,-6.041498184E-1
2.714185120E0,2.502021790E-1,1.286319351E1,-8.159732819E-2
2.724185120E0,5.009782314E-2,1.288805199E1,7.256345749E-1
2.734185120E0,-6.566870213E-2,1.266697121E1,1.313241959E0
2.744185120E0,-4.208459258E-1,1.232533073E1,1.597532272E0
2.754185120E0,-4.616379142E-1,1.231603622E1,1.572927475E0
2.764185120E0,-4.933487177E-1,1.242447090E1,9.245834351E-1
2.774184886E0,5.585503578E-2,1.275667286E1,1.435337067E-1
2.784184886E0,1.600458145E0,1.372179413E1,-7.818984985E-1
2.794184886E0,1.800822020E0,1.386210918E1,-8.221807480E-1
2.804184886E0,2.912936926E0,1.436627388E1,-3.136510849E-1
2.814184886E0,3.667196989E0,1.471130180E1,4.768676758E-1
2.824184886E0,3.706679344E0,1.457772636E1,1.737836838E0
2.834184886E0,3.493636131E0,1.449608517E1,1.796832085E0
2.844184886E0,2.477119446E0,1.405552959E1,1.877968788E0
2.854184886E0,1.567955971E0,1.369422722E1,1.611388206E0
2.864184886E0,8.905302882E-1,1.313240814E1,1.157872200E0
2.874184886E0,4.114645422E-1,1.262193012E1,6.538448334E-1
2.884184886E0,1.389588118E-1,1.191275787E1,-1.256523132E-1
2.894184886E0,4.713511467E-2,1.120110607E1,-1.197703838E0
2.904184886E0,-2.569395304E-2,1.049171543E1,-2.534452915E0
2.914184886E0,-9.578609467E-2,9.970752716E0,-3.249634743E0
2.924184886E0,-3.121912479E-2,9.300081253E0,-3.850918293E0
2.934184886E0,4.326421022E-2,8.797683716E0,-4.086747169E0
2.944184886E0,1.355929375E-1,7.882454872E0,-4.201375008E0
2.954184886E0,1.280333400E-1,7.676397800E0,-4.075243473E0
2.964184886E0,2.082491517E-1,7.301485062E0,-3.831828594E0
2.974184886E0,1.160653234E-1,6.886353016E0,-3.755220890E0
2.984184886E0,3.685187697E-1,6.378715515E0,-4.149529457E0
2.994184886E0,4.453360140E-1,6.182530403E0,-4.249948025E0
3.004184886E0,8.252809644E-1,5.773138523E0,-4.491147518E0
3.014184886E0,1.052334547E0,5.278836250E0,-4.817510605E0
3.024184886E0,1.093195915E0,4.809381485E0,-5.333010674E0
3.034184886E0,1.015409827E0,4.630838871E0,-5.301894188E0
3.044184886E0,6.724268794E-1,4.164839268E0,-5.116722584E0
3.054184886E0,7.470512390E-1,3.765920639E0,-4.950459480E0
3.064184886E0,1.078175545E0,3.008377075E0,-4.748279572E0
3.074184886E0,1.115073085E0,2.630157471E0,-4.874001980E0
3.084184886E0,9.113662243E-1,2.118540287E0,-5.377767563E0
3.094184886E0,7.763506770E-1,1.606339455E0,-6.029475212E0
3.104184886E0,7.702310681E-1,1.230205536E0,-6.681220531E0
3.114184886E0,8.609832525E-1,1.034348488E0,-7.005143642E0
3.124184886E0,1.074598551E0,7.334380150E-1,-7.338081360E0
3.134184886E0,1.275875568E0,3.847126961E-1,-7.336967468E0
3.144184886E0,1.444424152E0,1.141481400E-1,-6.782692909E0
3.154184886E0,1.365374804E0,4.472970963E-2,-6.630263329E0
3.164184886E0,1.122542143E0,-2.395629883E-2,-6.405850410E0
3.174184886E0,7.108207345E-1,3.384542465E-2,-6.346347809E0
3.184184886E0,8.714534342E-2,-2.825460434E-1,-6.252888203E0
3.194184886E0,1.251954585E-1,-3.818979263E-1,-6.233204842E0
3.204184886E0,2.098748684E-1,-5.558433533E-1,-6.426565170E0
3.214184886E0,3.953416646E-1,-8.667254448E-1,-6.842306137E0
3.224184886E0,4.170276523E-1,-1.586091518E0,-7.390528679E0
3.234184886E0,3.477225900E-1,-1.745394707E0,-7.381637573E0
3.244184886E0,1.292713284E-1,-1.976073265E0,-7.419349670E0
3.254184886E0,3.621580824E-2,-2.337173462E0,-7.317787170E0
3.264184886E0,1.384958178E-1,-2.525274992E0,-7.016757011E0
3.274184886E0,1.825999618E-1,-2.716469526E0,-6.781027794E0
3.284184886E0,2.759142220E-1,-2.984602451E0,-6.711941719E0
3.294184886E0,2.172860205E-1,-2.878981590E0,-7.073755264E0
3.304184886E0,-2.180315554E-1,-2.514548779E0,-7.268203259E0
3.314184886E0,-4.992877841E-1,-2.466180325E0,-7.172619343E0
3.324184886E0,-5.673865676E-1,-2.528476715E0,-6.925170898E0
3.334184886E0,-5.166036487E-1,-2.399811745E0,-6.552485466E0
3.344184886E0,-5.156149864E-1,-2.066837311E0,-6.379215717E0
3.354184886E0,-4.876251221E-1,-2.034026623E0,-6.396555901E0
3.364184886E0,-2.975596488E-1,-1.866504669E0,-6.737678528E0
3.374184886E0,-1.904547587E-2,-1.625110626E0,-7.156886101E0
3.384184886E0,6.417112350E-1,-1.016129494E0,-7.577184200E0
3.394185819E0,7.392797470E-1,-8.596601486E-1,-7.700013161E0
3.404185819E0,7.760133743E-1,-4.145312309E-1,-8.101344109E0
3.414185819E0,6.552256346E-1,-1.885418892E-1,-8.325949669E0
3.424185819E0,3.652971089E-1,2.242240906E-1,-8.341642380E0
3.434185819E0,3.844984174E-1,2.837800980E-1,-8.283775330E0
3.444185819E0,3.371027708E-1,6.354804039E-1,-8.146656990E0
3.454185819E0,3.661900461E-1,9.045300484E-1,-8.170889854E0
3.464186385E0,5.194193125E-1,1.036430359E0,-8.448051453E0
3.474186385E0,5.515965819E-1,9.981822968E-1,-8.693812370E0
3.484186385E0,6.755346060E-1,9.089093208E-1,-8.953175545E0
3.494186385E0,8.094983697E-1,7.592000961E-1,-8.994273186E0
3.504186385E0,1.122718573E0,3.664369583E-1,-8.754490852E0
3.514186385E0,1.267095208E0,1.673531532E-1,-8.340204239E0
3.524186385E0,1.373387694E0,4.600143433E-2,-8.044684410E0
3.534186385E0,1.372482419E0,-2.302622795E-1,-7.898306847E0
3.544186385E0,1.276546001E0,-7.093515396E-1,-7.917489529E0
3.554186385E0,1.248425245E0,-8.085203171E-1,-7.980843067E0
3.564186385E0,1.288836837E0,-1.170537949E0,-7.900326729E0
3.574186385E0,1.220582366E0,-1.475930691E0,-7.708062172E0
3.584186385E0,1.059108496E0,-1.836880684E0,-7.255836487E0
3.594186385E0,1.069905043E0,-1.884081841E0,-7.204888344E0
3.604186385E0,1.003070593E0,-2.100986958E0,-7.103024960E0
3.614186385E0,1.077555776E0,-2.216899395E0,-6.935337067E0
3.624186385E0,1.117789626E0,-2.397404194E0,-7.135139465E0
3.634186385E0,1.142985106E0,-2.355964184E0,-7.237195969E0
3.644186385E0,1.170298338E0,-2.508414745E0,-7.239845753E0
3.654186385E0,1.052994132E0,-2.499440193E0,-7.337936401E0
3.664186385E0,8.727197647E-1,-2.568748236E0,-7.409099102E0
3.674186385E0,8.142089248E-1,-2.729721069E0,-7.425378799E0
3.684186385E0,5.261656046E-1,-2.938231707E0,-7.449769020E0
3.694185451E0,2.076656520E-1,-3.039463520E0,-7.337540150E0
3.704185451E0,-1.326115131E-1,-2.880410910E0,-6.916284561E0
3.714185451E0,-2.765921950E-1,-2.741950750E0,-6.908875942E0
3.724185451E0,-3.545808196E-1,-2.490908623E0,-7.181065559E0
3.734185451E0,-4.995385408E-1,-2.059169531E0,-7.324283600E0
3.744185451E0,-4.380526543E-1,-1.146296024E0,-6.727967262E0
3.754185451E0,-3.261566758E-1,-8.410372734E-1,-6.589606285E0
3.764184884E0,-9.262537956E-2,-5.841922760E-2,-6.067452431E0
3.774184884E0,4.282307625E-2,6.671199799E-1,-5.595429420E0
3.784184884E0,-2.023519874E-1,2.188838959E0,-5.098421097E0
3.794184884E0,-2.463161945E-1,2.575891018E0,-5.112642288E0
3.804184884E0,-3.819008470E-1,3.498989105E0,-5.310637474E0
3.814184884E0,-3.230415583E-1,3.969530582E0,-5.517468452E0
3.824184884E0,-3.058825135E-1,4.570776939E0,-4.498024464E0
3.834184884E0,-2.806977034E-1,4.750500202E0,-4.299035549E0
3.844184884E0,-1.218616962E-1,5.231799126E0,-3.791590691E0
3.854184884E0,1.024881601E-1,5.379520893E0,-3.788785458E0
3.864184884E0,3.084867597E-1,5.539061069E0,-4.110174179E0
3.874184484E0,2.432169318E-1,5.623831272E0,-4.521895885E0
3.884184484E0,2.071194649E-1,5.664317131E0,-4.786847115E0
3.894184484E0,2.654514313E-1,5.842324734E0,-5.096103191E0
3.904184484E0,-8.062458038E-2,6.026637077E0,-4.973331928E0
3.914184484E0,-3.476637602E-1,6.116046906E0,-5.028064251E0
3.924184484E0,-4.752088785E-1,6.012650013E0,-5.118104935E0
