"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.014184886E0,1.163621902E0,-1.645518243E-1,2.042580694E-1
3.024184886E0,1.102535367E0,-1.364520192E-1,1.798234582E-1
3.034184886E0,1.000520945E0,-1.278999150E-1,1.327868253E-1
3.044184886E0,8.948412538E-1,-1.486693323E-1,7.658722997E-2
3.054184886E0,8.380307555E-1,-1.908190250E-1,4.787656292E-2
3.064184886E0,8.307003975E-1,-2.299144119E-1,2.710714564E-2
3.074184886E0,8.875108361E-1,-2.470186353E-1,-2.725986205E-2
3.084184886E0,9.669232965E-1,-2.586250603E-1,-8.529205620E-2
3.094184886E0,1.012127399E0,-2.800053656E-1,-1.121701300E-1
3.104184886E0,9.699776769E-1,-3.636938930E-1,-9.873109311E-2
3.114184886E0,8.820130825E-1,-4.266130030E-1,-7.002042979E-2
3.124184886E0,7.659486532E-1,-4.773148298E-1,-4.619668424E-2
3.134184886E0,6.303365827E-1,-4.754822254E-1,-5.413793400E-2
3.144184886E0,5.429828167E-1,-3.954588771E-1,-8.956811577E-2
3.154184886E0,5.368741751E-1,-2.659554482E-1,-1.408807933E-1
3.164184886E0,5.753586888E-1,-1.456149966E-1,-1.995238662E-1
3.174184886E0,6.181192994E-1,-1.083522215E-1,-2.483930737E-1
3.184184886E0,6.627124548E-1,-1.663844138E-1,-2.569451928E-1
3.194184886E0,7.005860806E-1,-2.696206570E-1,-2.068542391E-1
3.204184886E0,7.396814823E-1,-3.441462219E-1,-1.433242559E-1
3.214184886E0,7.580074072E-1,-3.508657217E-1,-9.262244403E-2
3.224184886E0,7.366271019E-1,-2.928335369E-1,-5.535966158E-2
3.234184886E0,6.718754172E-1,-2.250274867E-1,-3.581197560E-2
3.244184886E0,5.949063897E-1,-1.682170182E-1,-1.748601720E-2
3.254184886E0,5.258786082E-1,-1.175151989E-1,2.222022414E-2
3.264184886E0,4.733442068E-1,-3.077233583E-2,6.131559983E-2
3.274184886E0,4.470770061E-1,4.619668424E-2,9.308059514E-2
3.284184886E0,4.452444017E-1,1.097266674E-1,1.089630872E-1
3.294184886E0,4.763985276E-1,1.463785917E-1,8.819366992E-2
3.304184886E0,4.788419902E-1,1.274417639E-1,5.215261877E-2
3.314184886E0,4.556291103E-1,8.407033235E-2,3.810271993E-2
3.324184886E0,4.654029608E-1,1.137736533E-2,4.176791012E-2
