"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.473118402E0,-4.410194755E-1,3.462109342E-2,3.392867148E-1
3.483097651E0,-5.779059529E-1,-8.522115648E-3,3.419498801E-1
3.493046381E0,-6.428871155E-1,-1.704423130E-2,2.865561247E-1
3.503056147E0,-6.274407506E-1,-3.568635881E-2,1.954760253E-1
3.513004877E0,-5.134574771E-1,-5.432848632E-2,8.628641814E-2
3.523014643E0,-3.227751255E-1,-7.297061384E-2,-1.384843793E-2
3.532993891E0,-9.693906456E-2,-6.977482140E-2,-7.936219871E-2
3.543034174E0,1.198422536E-1,-3.941478580E-2,-1.049285457E-1
3.553013422E0,2.812298238E-1,1.597896684E-3,-1.065264493E-1
3.563023188E0,3.765709996E-1,2.130528912E-2,-9.800432622E-2
3.573002436E0,4.202468395E-1,1.970739290E-2,-9.747169912E-2
3.583042719E0,3.909520507E-1,9.054748341E-3,-1.288969964E-1
3.593021967E0,3.014698327E-1,9.054748341E-3,-1.778991669E-1
3.603062250E0,1.720402092E-1,1.597896684E-3,-2.135855258E-1
3.613041498E0,3.195793182E-2,4.261057824E-3,-2.247707993E-1
3.623081781E0,-8.522115648E-2,9.587380104E-3,-1.970739216E-1
3.633061029E0,-1.555286050E-1,4.261057824E-3,-1.496696621E-1
3.643070795E0,-2.146507949E-1,1.171790902E-2,-8.415589482E-2
3.653019526E0,-2.498045117E-1,1.757686399E-2,-7.456851192E-3
3.663090326E0,-2.833603323E-1,2.716424316E-2,5.645901710E-2
3.673039057E0,-3.323625028E-1,3.195793182E-2,1.049285457E-1
3.683048822E0,-4.101268053E-1,3.941478580E-2,1.203748807E-1
3.692997553E0,-4.964132309E-1,9.108011425E-2,1.017327532E-1
3.703007318E0,-5.448827744E-1,1.635181010E-1,6.018744037E-2
3.712956049E0,-5.305017233E-1,2.167813182E-1,1.012001187E-2
3.722996332E0,-4.490089715E-1,2.322276533E-1,-5.219795927E-2
3.732975580E0,-3.142530024E-1,2.066612989E-1,-1.091896072E-1
3.742985346E0,-1.661812514E-1,1.257012039E-1,-1.608549356E-1
