"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.073169275E0,5.850377083E-1,5.695761681E0,-6.928312778E0
3.083169275E0,5.856924057E-1,4.371232033E0,-6.927891731E0
3.093169575E0,3.602364659E-1,9.140825272E-1,-5.606482983E0
3.103169575E0,1.740878671E-1,-2.608359814E0,-3.427762747E0
3.113169575E0,6.071093082E-1,-7.661223888E0,-4.625663757E-1
3.123169575E0,7.133610249E-1,-8.264156342E0,-1.159551144E-1
3.133169575E0,1.237226725E0,-1.043359375E1,9.951429367E-1
3.143169575E0,9.134107232E-1,-1.225360680E1,1.063085914E0
3.153169575E0,6.649798751E-1,-1.405408669E1,-1.013182163E0
3.163169575E0,5.676742196E-1,-1.425931549E1,-1.412159324E0
3.173170008E0,2.010761201E-1,-1.427107620E1,-3.538532734E0
3.183170008E0,1.937561482E-1,-1.350201511E1,-4.609838009E0
3.193170008E0,4.151818454E-1,-1.288542461E1,-5.071655750E0
3.203170008E0,2.012459189E-1,-1.244880486E1,-5.036087990E0
3.213170008E0,9.864771366E-2,-1.169690514E1,-4.431772709E0
3.223169974E0,-1.699760556E-2,-1.108254814E1,-3.619644642E0
3.233169974E0,-4.450517595E-1,-1.041006088E1,-2.572964191E0
3.243169974E0,-5.887666941E-1,-9.982190132E0,-1.848241329E0
3.253170074E0,-7.931287289E-1,-9.438644409E0,-8.013985753E-1
3.263170074E0,-4.901218712E-1,-9.276115417E0,1.332715750E-1
3.273170074E0,-3.809580803E-1,-9.268270493E0,5.422078371E-1
3.283170074E0,-4.365887642E-1,-9.296362877E0,4.829040766E-1
3.293170074E0,-4.705889225E-1,-9.286147118E0,2.633557320E-1
3.303170074E0,-6.493687630E-1,-9.306080818E0,-3.141796589E-2
3.313170107E0,-2.841282189E-1,-9.185476303E0,-1.102120161E0
3.323170140E0,-2.484752834E-1,-9.115094185E0,-1.131462574E0
3.333170140E0,-2.964230478E-1,-8.942849159E0,-9.916265607E-1
3.343170140E0,-2.038461715E-1,-8.565722466E0,-6.972773075E-1
3.353170140E0,-3.264321014E-2,-6.932792664E0,-4.404842854E-2
3.363170140E0,4.634205997E-2,-6.612688541E0,3.524017334E-2
3.373170140E0,1.572267562E-1,-5.092166424E0,5.145438910E-1
3.383170140E0,1.863289326E-1,-2.726993561E0,3.954935074E-2
3.393170140E0,1.272158742E0,1.083902359E0,-1.486382246E0
3.403170140E0,1.584095240E0,4.797222137E0,-3.306715965E0
3.413170140E0,4.625318646E-1,9.735805511E0,-6.743040562E0
3.423170140E0,-4.587517977E-1,1.553252888E1,-1.012747765E1
3.433170140E0,-8.024071455E-1,2.191342163E1,-9.167503357E0
3.443170140E0,-4.833788574E-1,2.498838425E1,-4.916082382E0
3.453170140E0,1.500351667E0,2.832304955E1,2.452763557E0
3.463170140E0,3.719350815E0,3.053261566E1,7.950577259E0
3.473170140E0,5.077666759E0,2.903761292E1,1.229683876E1
3.483170140E0,4.816458702E0,2.810808945E1,1.157058620E1
3.493170140E0,4.084475994E0,2.479731750E1,8.720471382E0
3.503170140E0,2.917878628E0,2.056901550E1,5.921771049E0
3.513170140E0,5.674567819E-1,1.313725662E1,1.239122152E-1
3.523170173E0,2.221519351E-1,1.150991344E1,-8.108996749E-1
3.533170173E0,-4.568313360E-1,7.256816864E0,-2.666177750E0
3.543170173E0,-4.871577621E-1,3.343589783E0,-3.260374546E0
3.553170173E0,1.674021184E-1,-2.498913288E0,-1.914996982E0
3.563170206E0,2.020750493E-1,-3.281246185E0,-1.662847042E0
3.573170206E0,4.835223556E-1,-6.089700699E0,-7.252973318E-1
3.583170206E0,4.073407650E-1,-8.645581245E0,-8.382558823E-3
3.593170206E0,-6.360621750E-2,-1.132348633E1,-5.223441124E-2
3.603170206E0,-4.846618772E-1,-1.243604469E1,-4.077513218E-1
3.613170172E0,-8.937234879E-1,-1.357747269E1,-1.166790843E0
3.623170138E0,-7.361971140E-1,-1.430698967E1,-1.973780870E0
3.633170138E0,-2.639709711E-1,-1.430317593E1,-2.695310831E0
3.643170138E0,-7.369008660E-2,-1.398973560E1,-3.206705332E0
3.653170138E0,-2.283011228E-1,-1.347946644E1,-3.821205616E0
3.663170138E0,-4.614525735E-1,-1.288480854E1,-4.058766365E0
3.673170138E0,-9.663572907E-1,-1.163812733E1,-3.836479187E0
3.683170138E0,-1.044507265E0,-1.129057407E1,-3.582188606E0
3.693170138E0,-1.050531387E0,-1.060410786E1,-2.668766975E0
3.703170138E0,-9.688532352E-1,-1.002899456E1,-1.680565357E0
3.713170138E0,-1.044327855E0,-9.438690186E0,-2.431161404E-1
3.723170138E0,-1.034313798E0,-9.454032898E0,-1.781926155E-1
3.733170138E0,-7.272934318E-1,-9.419922829E0,-4.020023346E-2
3.743170138E0,-3.259536624E-1,-9.252173424E0,2.125359774E-1
3.753170138E0,2.382125556E-1,-9.098714828E0,-9.936285019E-2
3.763170138E0,3.725926578E-1,-9.095822334E0,-2.333378792E-1
3.773170138E0,6.215437651E-1,-8.917346954E0,-3.872314692E-1
3.783170138E0,7.335519195E-1,-8.572681427E0,-5.647861362E-1
3.793170138E0,8.385893106E-1,-8.241485596E0,-3.862810135E-1
3.803170138E0,9.292261004E-1,-7.818752289E0,1.211130619E-2
3.813170138E0,9.622980356E-1,-7.223947048E0,5.287801027E-1
3.823170104E0,8.900412917E-1,-6.115962982E0,8.745704889E-1
3.833170104E0,7.436515689E-1,-3.633569241E0,1.004869342E0
3.843170104E0,9.448036551E-1,-1.165695190E0,6.394652128E-1
3.853170104E0,9.639142752E-1,3.005756378E0,-9.498823285E-1
3.863170070E0,-2.909828722E-1,8.594297409E0,-4.321642876E0
3.873170070E0,-2.668875217E0,1.788206291E1,-1.043718815E1
3.883170070E0,-2.598594904E0,1.945958519E1,-1.131349754E1
3.893170070E0,-5.968252420E-1,2.399472046E1,-9.082318306E0
3.903170070E0,2.623493195E0,2.771389389E1,-5.632561445E-1
3.913170070E0,8.456264496E0,2.971767426E1,1.184507465E1
3.923170070E0,9.165216446E0,2.945328331E1,1.389225006E1
3.933170070E0,1.032788944E1,2.774676132E1,1.747844505E1
