"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.963710619E0,9.684537649E-1,7.644675255E0,5.364554405E0
5.980814903E0,1.009033203E0,6.565391541E0,3.872925758E0
5.997919528E0,7.308522463E-1,5.581164360E0,1.742794991E0
6.015024157E0,6.546434164E-1,5.642087936E0,8.622903824E-1
6.032128539E0,9.489513636E-1,6.026780128E0,1.634777069E0
6.049232990E0,1.063710690E0,6.426868439E0,2.633716583E0
6.066337772E0,1.224413633E0,6.467177868E0,3.161842346E0
6.083441808E0,1.445960999E0,6.321520805E0,2.866659164E0
6.100546259E0,1.321530581E0,5.834671974E0,1.565272331E0
6.117650681E0,1.165159106E0,5.432203293E0,5.087795258E-1
6.134755128E0,1.089013934E0,5.212478161E0,1.736545563E-1
6.151859488E0,9.413677454E-1,5.263871670E0,5.626668930E-1
6.168964240E0,7.645475268E-1,5.549418926E0,1.217140198E0
6.186068697E0,9.320553541E-1,5.763233662E0,2.058869362E0
6.203173536E0,1.233807683E0,5.927863121E0,2.607922554E0
6.220277449E0,1.488489866E0,6.155053616E0,2.882063866E0
6.237382032E0,1.366098881E0,5.987710953E0,2.148315907E0
6.254486617E0,1.157264709E0,5.586577892E0,1.491852283E0
6.271590794E0,9.328919053E-1,4.800168037E0,1.065421581E0
6.288695226E0,7.901046872E-1,4.699092865E0,1.096797466E0
6.305800008E0,4.407044053E-1,4.590353489E0,1.425260544E0
6.322904272E0,-1.720000207E-1,3.552288532E0,6.075115204E-1
6.340008774E0,-2.334153354E-1,1.529654980E0,-2.177977562E0
6.357113659E0,-3.881853819E-2,-3.585972786E-1,-4.622551441E0
6.374217572E0,-3.830565810E-1,-1.562178612E0,-5.821894646E0
6.391322665E0,-7.117067575E-1,-2.982520580E0,-6.041534424E0
6.408426857E0,-1.122904420E-1,-4.755172729E0,-5.650328159E0
6.425532041E0,5.305290222E-1,-6.373230934E0,-5.896480560E0
6.442634714E0,6.852357984E-1,-7.831741333E0,-6.717512608E0
6.459740421E0,5.318510532E-1,-9.084333420E0,-8.551795959E0
6.476844904E0,4.676728249E-1,-9.848655701E0,-1.069919395E1
6.493949356E0,5.510320663E-1,-9.481061935E0,-1.235785007E1
6.511053391E0,4.354501367E-1,-9.770725250E0,-1.305433464E1
6.528157843E0,1.040406704E0,-8.753926277E0,-1.171533394E1
6.545262223E0,1.322313786E0,-7.702773094E0,-7.965985775E0
6.562366752E0,1.491528630E0,-6.545907021E0,-4.408565044E0
6.579471092E0,1.444507122E0,-6.161000252E0,-2.370613575E0
6.596576169E0,1.373938441E0,-6.362808704E0,-2.118312836E0
6.613668852E0,9.524364471E-1,-7.007650375E0,-3.460195065E0
6.630784976E0,6.433640122E-1,-7.920699120E0,-5.100002289E0
6.647889184E0,5.580849051E-1,-8.581596375E0,-6.277246952E0
6.664998391E0,7.584773302E-1,-9.060001373E0,-6.975079536E0
6.682098053E0,9.089691639E-1,-9.063265800E0,-7.087208271E0
6.699202418E0,8.792462945E-1,-8.116130829E0,-6.968622684E0
6.716306864E0,9.126803875E-1,-6.785808086E0,-7.415557384E0
6.733411429E0,8.940912485E-1,-4.878011703E0,-8.142646790E0
6.750516292E0,4.572451413E-1,-2.431384563E0,-9.186960220E0
6.767620764E0,1.730114818E-1,3.275089264E-1,-8.324855804E0
6.784725227E0,1.233220577E0,3.411026478E0,-2.696925163E0
6.801828514E0,2.132356644E0,7.543932438E0,2.223140717E0
6.818934420E0,4.541584253E-1,6.010640621E0,5.994067192E-1
6.836038114E0,3.955504000E-1,3.487051964E0,-5.419588089E-1
6.853142689E0,9.563865066E-1,3.548133373E0,3.931741714E-1
6.870246942E0,1.578048825E0,5.107949734E0,4.366307259E-1
6.887352289E0,1.592720032E0,7.320398331E0,2.152490616E-2
6.904456554E0,1.069538593E0,8.086826324E0,-3.280463219E-1
6.921560924E0,-6.394106150E-2,7.705499172E0,1.170674324E0
7.051992466E0,1.153239012E-1,4.271822453E0,1.491217613E0
7.137516159E0,1.228917480E0,3.912353039E0,-2.128021240E0
7.154619392E0,1.443530679E0,4.626163006E0,-3.003549576E-1
7.171724362E0,1.411098599E0,6.080578327E0,1.934045792E0
7.188829017E0,1.573676586E0,7.587856293E0,3.630570412E0
7.205933337E0,1.408180594E0,7.881889820E0,3.630871773E0
