"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.113438112E0,-1.751808763E0,8.035932183E-1,-1.107193232E-1
2.123438112E0,-1.466534734E0,7.504479289E-1,-1.626428664E-1
2.133438112E0,-1.100779176E0,5.268712640E-1,-1.823432744E-1
2.143438112E0,-3.952298164E-1,-1.478293836E-1,-4.841107130E-2
2.153438112E0,-1.780672222E-1,-3.885102868E-1,6.093380973E-2
2.163438112E0,-1.878410578E-2,-5.080871582E-1,1.288925707E-1
2.173438112E0,1.165225431E-1,-5.338962078E-1,1.444696337E-1
2.183438112E0,2.101376504E-1,-4.735732675E-1,1.374446750E-1
2.193438112E0,2.364048511E-1,-3.304781020E-1,1.276708394E-1
2.203438112E0,1.553124934E-1,4.657847434E-2,7.574728876E-2
2.213438112E0,1.171334088E-1,1.939497143E-1,3.451388702E-2
2.223438112E0,8.933904022E-2,2.852740586E-1,-1.527163084E-3
2.233438112E0,6.566801667E-2,3.342960179E-1,-1.527163107E-2
2.243438112E0,5.986479297E-2,3.396410644E-1,-9.773843922E-3
2.253438112E0,6.627888232E-2,2.838996351E-1,1.267545391E-2
2.263438112E0,1.035416573E-1,1.006400511E-1,1.101084575E-1
2.273438112E0,1.215621829E-1,2.260201424E-2,1.624901593E-1
2.283438112E0,1.351539344E-1,-5.161811411E-2,2.055561543E-1
2.293438112E0,1.391245574E-1,-9.468411654E-2,2.420553565E-1
2.303438112E0,1.394299865E-1,-9.666942805E-2,2.565633953E-1
2.313438112E0,1.354593635E-1,-6.154467165E-2,2.435825169E-1
2.323438112E0,8.735372871E-2,1.404990070E-2,2.188424766E-1
2.333438112E0,4.306599870E-2,1.740965992E-2,2.290744632E-1
2.343438112E0,-6.108652335E-3,-1.511891466E-2,2.484694421E-1
2.353438112E0,-5.299255997E-2,-7.040221989E-2,2.632829249E-1
2.363438112E0,-9.025534242E-2,-1.098030284E-1,2.777909636E-1
2.373438112E0,-1.050688252E-1,-1.372919679E-1,2.898555696E-1
2.383438112E0,-2.947424725E-2,-1.766927689E-1,3.200933933E-1
2.393438112E0,8.109235764E-2,-1.988366395E-1,3.233004212E-1
2.403438112E0,2.243402600E-1,-2.183843255E-1,3.078760803E-1
2.413438112E0,3.869831264E-1,-2.324342281E-1,2.739730477E-1
2.423438112E0,5.626068711E-1,-2.432770878E-1,2.310597748E-1
2.433438112E0,7.275404930E-1,-2.388483137E-1,1.931861341E-1
