"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.021984430E0,1.161952972E0,-5.045087337E0,-2.386008978E0
4.032001722E0,9.655641317E-1,-5.169052124E0,-2.550185204E0
4.042019014E0,6.926735640E-1,-5.189381123E0,-2.398876190E0
4.052036149E0,4.283705354E-1,-5.091862679E0,-2.267737150E0
4.062053285E0,4.348914325E-1,-5.072311401E0,-2.320123196E0
4.072070420E0,2.598437667E-1,-5.009418488E0,-2.425587177E0
4.082087555E0,-1.910346746E-2,-4.868613720E0,-2.434242249E0
4.092078389E0,-2.280259430E-1,-4.706416130E0,-2.372912884E0
4.102071358E0,-2.431871891E-1,-4.680552483E0,-2.136769533E0
4.112067295E0,-1.630007625E-1,-4.820007801E0,-1.800991058E0
4.122066930E0,-9.071618319E-3,-5.020825863E0,-1.304511309E0
4.132070889E0,1.865873039E-1,-5.299081326E0,-8.868653774E-1
4.142079483E0,3.834561706E-1,-5.569899559E0,-7.691478729E-1
4.152092868E0,5.268172622E-1,-5.752267838E0,-7.349133492E-1
4.162111045E0,6.760162711E-1,-5.827127457E0,-7.842299938E-1
4.172133753E0,7.869272232E-1,-5.923539639E0,-7.739040852E-1
4.182160628E0,7.058796287E-1,-6.091126919E0,-4.507927895E-1
4.192189326E0,4.166182876E-1,-6.215871811E0,-7.161827087E-1
4.202221149E0,1.646849215E-1,-6.019736290E0,-8.772881031E-1
4.212255368E0,-2.746280730E-1,-5.688903809E0,-1.308904171E0
4.222291149E0,-5.520665646E-1,-5.327816486E0,-2.055400610E0
4.232327712E0,-4.673021138E-1,-4.915102005E0,-2.796980858E0
4.242363753E0,-3.818094134E-1,-4.772540092E0,-4.164167881E0
4.252380993E0,-4.268075824E-1,-4.089459896E0,-5.259631157E0
4.262398233E0,-8.926565051E-1,-3.683751106E0,-6.201934814E0
4.272415472E0,-1.251038432E0,-3.615285397E0,-6.347927570E0
4.282432712E0,-1.218617797E0,-3.705821514E0,-5.994448662E0
4.292423285E0,-7.460607290E-1,-3.869474888E0,-5.380410194E0
4.302415993E0,-2.834809422E-1,-3.979076385E0,-4.403903961E0
4.312411774E0,-6.221413612E-3,-3.965957165E0,-3.247437239E0
4.322411305E0,2.721830308E-1,-3.676161766E0,-2.163445711E0
4.332415160E0,4.512990117E-1,-3.275397778E0,-1.698509216E0
4.342423701E0,4.458002448E-1,-2.913826466E0,-1.654917240E0
4.352437087E0,2.246280760E-1,-2.644989014E0,-1.866332173E0
4.362455264E0,-1.389479637E-1,-2.457536221E0,-2.824537277E0
4.372478024E0,-2.733048499E-1,-2.266662598E0,-3.964364052E0
4.382504951E0,-3.416439295E-1,-2.188816547E0,-4.845435619E0
4.392535472E0,-4.945084155E-1,-2.293229103E0,-5.131281853E0
4.402568910E0,-5.401294231E-1,-2.558400631E0,-5.722913742E0
4.412604483E0,-2.127422839E-1,-2.991363049E0,-5.722147942E0
4.422641410E0,-1.683224589E-1,-3.270196915E0,-5.520015717E0
4.432678910E0,-2.648321092E-1,-3.549015522E0,-4.596459866E0
4.442708649E0,-4.150046706E-1,-3.701830864E0,-2.909093142E0
4.452726149E0,-3.476994038E-1,-3.948474407E0,-1.101136208E0
4.462743649E0,-1.870564520E-1,-4.379277229E0,9.825658798E-2
4.472760368E0,-2.750970982E-2,-4.695844650E0,7.930200100E-1
4.482777087E0,-2.824340947E-3,-4.837654114E0,1.033971310E0
4.492793858E0,-3.370409366E-3,-4.943579197E0,1.059560776E0
4.502810680E0,-2.136880159E-2,-5.079437256E0,9.049053192E-1
4.512827608E0,6.661335379E-2,-5.224834442E0,6.483945847E-1
4.522844587E0,1.984175593E-1,-5.354806900E0,3.879477978E-1
4.532861670E0,2.826644182E-1,-5.400841713E0,1.291494370E-1
4.542878805E0,1.893718839E-1,-5.639930248E0,-2.197444439E-1
4.552895993E0,2.403897345E-1,-5.636461258E0,-4.297404289E-1
4.562913285E0,3.153544962E-1,-5.409981728E0,-5.350182056E-1
4.572930628E0,2.177602649E-1,-5.204856873E0,-7.553968430E-1
4.582948024E0,1.342973709E-1,-5.192457199E0,-1.001196623E0
4.592965472E0,1.029482409E-1,-5.303942680E0,-1.185019732E0
4.602983024E0,1.230205670E-1,-5.389520645E0,-1.329416275E0
4.613000576E0,5.207649246E-2,-5.481765270E0,-1.561084986E0
4.623018128E0,-8.585088700E-2,-5.346183777E0,-1.584254265E0
4.633035680E0,-1.928386986E-1,-4.969304085E0,-1.508622646E0
4.643053233E0,-3.233769238E-1,-4.557532310E0,-1.567852139E0
4.653070837E0,-2.444729954E-1,-4.302176476E0,-1.632441163E0
4.663088076E0,-4.181450009E-1,-3.811163902E0,-1.534746647E0
4.673105316E0,-6.976050138E-2,-3.779306412E0,-1.558818817E0
4.683122555E0,-2.723242342E-2,-3.515759945E0,-1.770222545E0
4.693139847E0,2.358330041E-1,-3.483812332E0,-1.692569375E0
4.703157191E0,1.497382522E-1,-3.211736679E0,-1.395213127E0
4.713147399E0,-7.539710402E-2,-2.828840733E0,-7.260081768E-1
4.723139795E0,-4.709858894E-1,-2.084600925E0,2.152502537E-1
4.733135264E0,-6.849783063E-1,-1.385782719E0,9.985098839E-1
4.743134535E0,-7.387664318E-1,-6.531171799E-1,1.342144966E0
4.753138180E0,-4.901500046E-1,3.655376434E-1,1.904196978E0
4.763146566E0,-3.120342493E-1,1.515243530E0,2.203854084E0
4.773159899E0,3.008381128E-1,2.475472450E0,1.945242882E0
4.783178076E0,1.113602161E0,3.401933670E0,1.296841145E0
4.793200889E0,1.814246297E0,4.609112740E0,5.527806282E-1
4.803226774E0,2.066332817E0,5.378492355E0,-2.134048939E-1
4.813256462E0,2.290974379E0,5.633877754E0,-6.032664776E-1
4.823289274E0,2.587772608E0,5.921663284E0,-1.541328430E-2
4.833324430E0,2.188857555E0,6.252927780E0,1.034169197E0
4.843361097E0,5.068907738E-1,7.058082581E0,2.773558140E0
4.853398441E0,-1.505042672E0,8.277344704E0,4.314297199E0
4.863433337E0,-3.399798870E0,1.007642174E1,5.422183037E0
4.873451670E0,-4.396036148E0,1.164050484E1,5.945497990E0
4.883468910E0,-4.106645584E0,1.228676224E1,6.124079704E0
4.893485160E0,-2.987573385E0,1.240390778E1,6.185478687E0
4.903475368E0,-1.585326910E0,1.271924114E1,6.762432098E0
4.913467764E0,2.870792150E-2,1.294663525E1,8.252511024E0
4.923463180E0,1.011658192E0,1.332345009E1,9.929376602E0
4.933462451E0,1.389592886E0,1.379957962E1,1.084913635E1
4.943466097E0,8.756699562E-1,1.441385460E1,1.085005188E1
4.953474483E0,-3.846214712E-2,1.446853256E1,1.012231636E1
4.963486670E0,-5.833824277E-1,1.382473660E1,9.728442192E0
4.973502139E0,-6.412397623E-1,1.297435951E1,9.447675705E0
4.983522503E0,-5.150328875E-1,1.236266422E1,9.565647125E0
4.993547451E0,-4.055948853E-1,1.179041958E1,1.031520462E1
5.003575420E0,-4.426506758E-1,1.121544647E1,1.066894817E1
5.013606930E0,-4.744564891E-1,1.048051357E1,1.053602982E1
5.023641253E0,-6.692039967E-1,9.729899406E0,1.005516338E1
5.033677608E0,-1.016074777E0,8.999790192E0,9.440846443E0
5.043715108E0,-1.327620983E0,8.140845299E0,8.618764877E0
