"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.930121397E0,5.151825547E-1,4.793028831E0,-5.033476830E0
3.940121397E0,6.270643473E-1,5.521898746E0,-4.664363861E0
3.950121430E0,6.460200548E-1,5.619875908E0,-4.670792580E0
3.960121430E0,5.432813168E-1,5.836056232E0,-4.523333073E0
3.970121396E0,3.134475946E-1,5.869828701E0,-4.289806366E0
3.980121362E0,2.815546393E-1,5.801288128E0,-4.184083939E0
3.990121362E0,1.894283295E-1,5.618741035E0,-4.103416443E0
4.000121362E0,2.148917168E-1,5.363259315E0,-3.758271217E0
4.010121362E0,9.063050151E-2,5.181583881E0,-3.230404377E0
4.020121362E0,-1.177183986E-1,4.973008633E0,-2.989203930E0
4.030121362E0,-1.413244605E-1,4.928409100E0,-3.143611431E0
4.040121362E0,-2.499361932E-1,4.890151501E0,-3.617245197E0
4.050121362E0,-4.030268490E-1,5.013619423E0,-4.178290367E0
4.060121362E0,-7.623711824E-1,5.424167633E0,-5.181976318E0
4.070121362E0,-8.251461387E-1,5.488500118E0,-5.335673809E0
4.080121362E0,-8.178354502E-1,5.754736423E0,-5.566913605E0
4.090121328E0,-5.323795080E-1,5.803763866E0,-5.769866943E0
4.100121328E0,1.672345400E-2,5.986227036E0,-5.500075817E0
4.110121328E0,1.085674167E-1,6.024456501E0,-5.247636795E0
4.120121328E0,3.375135660E-1,5.948730946E0,-4.548986435E0
4.130121328E0,4.947768748E-1,5.886051655E0,-4.084623337E0
4.140121328E0,4.639487565E-1,6.039262295E0,-3.890484333E0
4.150121328E0,4.445018768E-1,6.053663254E0,-3.902238846E0
4.160121328E0,4.099816680E-1,6.201737404E0,-3.863366127E0
4.170121328E0,4.808551669E-1,6.439200401E0,-4.069846630E0
4.180121361E0,5.626348257E-1,6.695226192E0,-4.254985809E0
4.190121361E0,7.298242450E-1,6.939464569E0,-4.354695320E0
4.200121361E0,9.277903438E-1,7.251586437E0,-4.491539955E0
4.210121361E0,9.687751532E-1,7.500896454E0,-4.510651112E0
4.220121361E0,1.175243616E0,7.800911903E0,-4.494163513E0
4.230121327E0,1.289696097E0,7.892629623E0,-4.669243813E0
4.240121327E0,1.396311164E0,8.102102280E0,-4.768013000E0
4.250121293E0,1.438926458E0,8.371236801E0,-4.789196014E0
4.260121293E0,1.068105102E0,9.201239586E0,-4.900624275E0
4.270121293E0,9.938904643E-1,9.417384148E0,-4.917263985E0
4.280121293E0,7.621420622E-1,9.817010880E0,-4.867758751E0
4.290121293E0,4.665251970E-1,1.029156685E1,-4.691038609E0
4.300121293E0,3.412553668E-1,1.089209747E1,-4.289453506E0
4.310121326E0,4.272605777E-1,1.096045876E1,-4.177952766E0
4.320121326E0,6.216434836E-1,1.096532345E1,-3.515741348E0
4.330121326E0,6.919233799E-1,1.091781807E1,-2.795060635E0
4.340121326E0,9.040663838E-1,1.107852745E1,-2.058391094E0
4.350121326E0,8.977844715E-1,1.114437962E1,-2.093803406E0
4.360121326E0,5.734812021E-1,1.139834785E1,-2.328641415E0
4.370121326E0,-2.763057500E-2,1.170355797E1,-2.693201542E0
4.380121326E0,-3.482173979E-1,1.177090263E1,-2.964420319E0
4.390121326E0,-4.707670212E-1,1.163194466E1,-2.930338860E0
4.400121326E0,-6.374986172E-1,1.128792572E1,-2.729156017E0
4.410121326E0,-6.670869589E-1,1.076159859E1,-2.407224655E0
4.420121326E0,-5.057106614E-1,9.873977661E0,-2.013611794E0
4.430121359E0,-2.961354554E-1,9.158427238E0,-1.823992252E0
4.440121359E0,-1.793559343E-1,8.337800026E0,-1.936136246E0
4.450121359E0,4.166392982E-2,7.737180710E0,-2.285186291E0
4.460121359E0,-5.327983201E-2,6.946019173E0,-3.533782005E0
4.470121359E0,-6.846264005E-2,6.779508114E0,-3.852627277E0
4.480121325E0,-1.536355913E-1,6.438876152E0,-4.738067627E0
4.490121325E0,-2.477425784E-1,6.183120728E0,-5.497091293E0
4.500121325E0,-3.799344897E-1,5.932649612E0,-6.348333836E0
4.510121358E0,-3.862837851E-1,5.851426601E0,-6.401660442E0
4.520121358E0,-4.462661147E-1,5.783784866E0,-6.592946529E0
4.530121358E0,-3.667041957E-1,5.761983871E0,-6.293791294E0
4.540121358E0,-1.943893433E-1,5.712251663E0,-5.363609314E0
4.550121358E0,-9.176927805E-2,5.699313164E0,-5.220470905E0
4.560121358E0,1.502928585E-1,5.656859398E0,-4.920302391E0
4.570121358E0,2.506169081E-1,5.634791851E0,-4.602097988E0
4.580121358E0,3.723215461E-1,5.513958931E0,-4.257064342E0
4.590121358E0,4.234293401E-1,5.380670547E0,-4.211283684E0
4.600121358E0,4.677344859E-1,5.283395290E0,-4.286053658E0
4.610121324E0,5.131102800E-1,5.173850536E0,-4.428276062E0
4.620121324E0,6.440703869E-1,5.021830559E0,-4.801403999E0
4.630121324E0,7.151486278E-1,4.924335480E0,-4.996964455E0
4.640121324E0,7.411842942E-1,4.703716755E0,-5.155396461E0
4.650121324E0,6.274410486E-1,4.447711945E0,-5.196598053E0
4.660121324E0,5.825607181E-1,3.948188782E0,-5.101571083E0
4.670121357E0,5.675356984E-1,3.912872791E0,-5.070615768E0
4.680121390E0,5.911591053E-1,3.521515369E0,-4.877393723E0
4.690121390E0,5.946477056E-1,3.153759480E0,-4.789079189E0
4.700121390E0,4.727738798E-1,2.435700417E0,-4.984769821E0
4.710121390E0,4.332641363E-1,2.231195927E0,-5.009033203E0
4.720121390E0,3.565378785E-1,1.760138512E0,-5.293058395E0
4.730121356E0,3.005510569E-1,1.304618359E0,-5.573044777E0
4.740121356E0,3.317965567E-2,5.901131630E-1,-6.062556267E0
4.750121356E0,-8.192367852E-3,4.614949226E-1,-6.028409958E0
4.760121356E0,-1.154791638E-1,1.133918762E-3,-6.161721230E0
4.770121356E0,-2.615704834E-1,-4.907832146E-1,-6.386948109E0
4.780121356E0,-4.627372026E-1,-1.062706947E0,-6.710829258E0
4.790121356E0,-5.241922140E-1,-1.547767162E0,-6.914816856E0
4.800121356E0,-5.236545801E-1,-1.975697041E0,-7.127344608E0
4.810121322E0,-4.584147930E-1,-2.384308815E0,-7.272768497E0
4.820121322E0,-3.594691455E-1,-2.834671497E0,-7.304047585E0
4.830121322E0,-2.081871182E-1,-3.097131729E0,-7.226341248E0
4.840121322E0,-1.047828794E-2,-3.330288887E0,-7.058372498E0
4.850121322E0,1.457976103E-1,-3.547159910E0,-6.803949833E0
4.860121322E0,2.738867700E-1,-3.782444954E0,-6.452362061E0
4.870120922E0,2.249659598E-1,-3.867124557E0,-6.325956821E0
4.880120922E0,2.224846482E-1,-3.950381279E0,-5.923678398E0
4.890120922E0,3.541758657E-1,-4.073649406E0,-5.644523621E0
4.900120922E0,3.084831834E-1,-4.214555740E0,-5.472371578E0
4.910120922E0,2.590245605E-1,-4.222106934E0,-5.488385677E0
4.920120922E0,2.041298151E-2,-4.205437660E0,-5.612023830E0
4.930120955E0,-1.950724721E-1,-4.120969772E0,-5.783848763E0
4.940120955E0,-5.626344681E-1,-3.867397070E0,-6.131480217E0
4.950120988E0,-6.500767469E-1,-3.824800730E0,-6.128731251E0
4.960120988E0,-6.949775219E-1,-3.688406944E0,-6.214235783E0
4.970120954E0,-6.307972074E-1,-3.524414062E0,-6.283558369E0
4.980120920E0,-5.530170798E-1,-3.234817982E0,-6.427452087E0
4.990120920E0,-4.704445601E-1,-2.925744534E0,-6.764666080E0
5.000120920E0,-4.183877707E-1,-2.590040684E0,-7.213351250E0
5.010120920E0,-4.289594293E-1,-2.171275616E0,-7.672806740E0
5.020120920E0,-3.579920232E-1,-1.584999561E0,-8.175307274E0
5.030120920E0,-4.267612100E-1,-1.200184345E0,-8.343132019E0
5.040120920E0,-6.052807570E-1,-5.510354042E-1,-8.537402153E0
5.050120920E0,-6.903113127E-1,1.105785370E-3,-8.729784966E0
5.060120920E0,-9.531561732E-1,1.198997021E0,-8.772680283E0
5.070120920E0,-9.677024484E-1,1.439703941E0,-8.710843086E0
5.080120920E0,-9.930821657E-1,2.036623955E0,-8.349771500E0
5.090120920E0,-7.977730036E-1,2.471402645E0,-7.834428787E0
5.100120920E0,-4.400218129E-1,2.739009380E0,-6.671057701E0
5.110120920E0,-3.957892954E-1,2.768671036E0,-6.545564651E0
5.120120920E0,-1.759513319E-1,2.725565434E0,-5.946218491E0
5.130120920E0,-3.016117215E-2,2.673560619E0,-5.520076275E0
5.140120920E0,5.248436332E-2,2.386741161E0,-4.906314850E0
5.150120920E0,6.492677331E-2,2.344119072E0,-4.923456192E0
5.160120920E0,1.124029756E-1,2.071866989E0,-4.964630127E0
5.170121320E0,1.330998838E-1,1.782144070E0,-5.221487522E0
5.180121353E0,1.472635865E-1,1.357870102E0,-5.668054104E0
5.190121353E0,1.407201290E-1,1.016057491E0,-6.035749912E0
5.200121353E0,2.096048594E-1,6.171116829E-1,-6.420011997E0
5.210121353E0,2.393521070E-1,1.700243950E-1,-6.844557285E0
5.220121353E0,2.620679140E-1,-2.325406075E-1,-7.191703796E0
5.230121319E0,2.979405820E-1,-5.302181244E-1,-7.392641544E0
5.240121319E0,3.218081295E-1,-8.455204964E-1,-7.588172913E0
5.250121285E0,2.606663406E-1,-1.065024853E0,-7.762565613E0
5.260121285E0,5.683349073E-2,-1.348445892E0,-7.840003967E0
5.270121285E0,1.921951771E-2,-1.383712769E0,-7.818916321E0
5.280121285E0,-1.504106373E-1,-1.529045105E0,-7.680950642E0
5.290121285E0,-2.371951938E-1,-1.662294865E0,-7.576755047E0
5.300121285E0,-4.652630687E-1,-1.831685543E0,-7.134593487E0
5.310121318E0,-4.520240724E-1,-1.823942661E0,-7.120579243E0
5.320121318E0,-4.818460941E-1,-1.831172943E0,-6.892258167E0
5.330121318E0,-4.333237708E-1,-1.801443577E0,-6.733613014E0
5.340121318E0,-3.537231386E-1,-1.776313782E0,-6.198328018E0
5.350121318E0,-2.994546592E-1,-1.720448494E0,-6.178783417E0
5.360121318E0,-2.893481255E-1,-1.747126579E0,-6.051660538E0
5.370121318E0,-2.701047957E-1,-1.711682320E0,-5.820370674E0
5.380121318E0,-3.040624559E-1,-1.650426388E0,-5.518085480E0
5.390121318E0,-3.554359376E-1,-1.557108402E0,-5.325943470E0
5.400121318E0,-3.855968416E-1,-1.413774014E0,-5.190286636E0
5.410121318E0,-2.186569422E-1,-1.273516178E0,-5.259419441E0
5.420121318E0,2.210913152E-1,-1.132860184E0,-5.573040962E0
5.430121351E0,4.773268700E-1,-1.034796238E0,-5.939858913E0
5.440121351E0,7.010408044E-1,-8.999562263E-1,-6.539801121E0
5.450121351E0,7.096110582E-1,-6.911063194E-1,-6.916751862E0
5.460121351E0,5.788722038E-1,-3.316736221E-1,-6.895619869E0
5.470121351E0,5.021461844E-1,-2.346510887E-1,-6.860466957E0
5.480121317E0,1.510064006E-1,1.419539452E-1,-6.493613720E0
5.490121317E0,-1.084985137E-1,6.787152290E-1,-6.235815048E0
5.500121317E0,-3.133975267E-1,1.210970879E0,-6.032503128E0
5.510121350E0,-2.712089717E-1,1.322207928E0,-5.952890396E0
5.520121350E0,3.249460459E-2,1.614556313E0,-5.586382389E0
5.530121350E0,4.848295450E-1,1.861377716E0,-5.278677940E0
5.540121350E0,6.081213355E-1,2.135943890E0,-4.718190670E0
5.550121350E0,5.824182034E-1,2.284391880E0,-4.728502750E0
5.560121350E0,4.068339467E-1,2.843558311E0,-4.669002533E0
5.570121350E0,1.406680346E-1,3.431572437E0,-4.756265163E0
5.580121350E0,-1.393385231E-1,3.960767746E0,-4.573894501E0
5.590121350E0,-2.834735811E-1,4.352753162E0,-4.279816628E0
5.600121350E0,-3.480773270E-1,4.685026646E0,-4.004617214E0
5.610121316E0,-2.603795528E-1,4.873353004E0,-3.791912556E0
5.620121316E0,-4.288971424E-2,4.779852867E0,-3.705567837E0
5.630121316E0,4.228502512E-2,4.773119926E0,-3.577393055E0
5.640121316E0,1.646254808E-1,4.906499863E0,-3.480446815E0
5.650121316E0,3.086267710E-1,4.966477394E0,-3.654513359E0
5.660121316E0,4.797812104E-1,4.855467319E0,-4.280283928E0
5.670121349E0,4.747288823E-1,4.839892864E0,-4.386092186E0
5.680121382E0,6.065653563E-1,4.786084175E0,-4.687301636E0
5.690121382E0,8.100368381E-1,4.706786633E0,-4.932270050E0
5.700121382E0,8.437327147E-1,4.406235695E0,-5.082375050E0
5.710121382E0,8.047822118E-1,4.385432720E0,-5.102146149E0
5.720121382E0,7.688997984E-1,4.281464100E0,-5.256393433E0
5.730121348E0,7.704529166E-1,4.296875477E0,-5.369620323E0
5.740121348E0,8.959998488E-1,4.520650387E0,-5.537851810E0
5.750121348E0,8.730075359E-1,4.558053017E0,-5.529032707E0
5.760121348E0,8.901119828E-1,4.744530678E0,-5.439111710E0
5.770121348E0,7.529812455E-1,4.886805058E0,-5.000428677E0
5.780121348E0,4.830890894E-1,5.051902294E0,-4.442843437E0
5.790121348E0,2.827693224E-1,5.190421104E0,-4.217844009E0
5.800121348E0,8.409333229E-2,5.368926525E0,-4.169479370E0
5.810121314E0,3.355944902E-2,5.547669411E0,-3.900973320E0
5.820121314E0,8.442614973E-2,5.793031693E0,-3.629003048E0
5.830121314E0,1.753920764E-1,5.838419914E0,-3.628320694E0
5.840121314E0,2.170719206E-1,5.917304993E0,-3.740116119E0
5.850121314E0,1.559766829E-1,6.029547691E0,-3.811076641E0
5.860121314E0,1.715211570E-1,6.628054619E0,-3.599676132E0
5.870121314E0,1.468426287E-1,6.793210506E0,-3.601319313E0
5.880121314E0,2.464730144E-1,7.249289989E0,-3.798380852E0
5.890121314E0,4.515936971E-1,7.722807407E0,-3.957417965E0
5.900121314E0,7.276576757E-1,8.473716736E0,-3.997117043E0
5.910121314E0,7.849699259E-1,8.616056442E0,-3.875896931E0
5.920121314E0,1.004570246E0,8.789455414E0,-3.560456276E0
5.930121347E0,1.206082821E0,8.874761581E0,-3.173719883E0
5.940121347E0,1.437748313E0,9.305213928E0,-2.508680820E0
5.950121380E0,1.467024446E0,9.397440910E0,-2.460501671E0
5.960121380E0,1.639384270E0,9.674503326E0,-2.478919983E0
5.970121346E0,1.807794929E0,9.964206696E0,-2.887856960E0
5.980121312E0,1.883121490E0,1.010378838E1,-3.438675880E0
5.990121312E0,1.792565465E0,1.034244347E1,-3.735241890E0
6.000121312E0,1.663450718E0,1.082324219E1,-4.020158768E0
6.010121312E0,1.421808958E0,1.127342224E1,-3.905007362E0
6.020121312E0,1.000009894E0,1.180089188E1,-3.388695717E0
6.030121312E0,8.809647560E-1,1.209412003E1,-2.815278053E0
6.040121312E0,9.303895831E-1,1.233624077E1,-1.751402855E0
6.050121312E0,1.133035421E0,1.236456490E1,-9.757885933E-1
6.060121312E0,1.368387341E0,1.215933418E1,-6.406002045E-1
6.070121312E0,1.195420504E0,1.205570793E1,-6.094799042E-1
6.080121312E0,7.164360285E-1,1.170345879E1,-7.294540405E-1
6.090121312E0,3.008678555E-1,1.135861206E1,-9.912543297E-1
6.100121312E0,-3.130574226E-1,1.067268562E1,-1.364617348E0
6.110121312E0,-4.298634529E-1,1.043755341E1,-1.335789680E0
6.120121312E0,-6.342937946E-1,9.806385040E0,-1.539385319E0
6.130121312E0,-7.839369178E-1,9.304191589E0,-1.962439060E0
6.140121312E0,-1.026449680E0,8.622418404E0,-3.100110054E0
6.150121312E0,-1.038387299E0,8.504505157E0,-3.243728161E0
6.160121312E0,-1.157610059E0,8.246923447E0,-3.699941158E0
6.170121312E0,-1.208614469E0,7.992044449E0,-4.036726475E0
6.180121345E0,-1.101950526E0,7.682396412E0,-4.303796291E0
6.190121345E0,-9.077128172E-1,7.436428070E0,-4.329452038E0
6.200121345E0,-6.585176587E-1,7.249736786E0,-4.441853523E0
6.210121345E0,-4.663710892E-1,7.037488937E0,-4.494352341E0
6.220121345E0,-1.948640347E-1,6.804087162E0,-4.418866158E0
6.230121311E0,-1.020374298E-1,6.508882999E0,-4.280175686E0
6.240121311E0,7.958918810E-2,6.211066246E0,-4.187952995E0
6.250121277E0,3.212903738E-1,5.952704906E0,-4.067306995E0
6.260121277E0,7.838889360E-1,5.418992996E0,-3.977321148E0
6.270121277E0,8.254671693E-1,5.278407574E0,-3.967111111E0
6.280121277E0,9.156978130E-1,5.057667255E0,-4.030958652E0
6.290121277E0,9.235521555E-1,4.885151386E0,-4.050869465E0
6.300121277E0,4.343559146E-1,4.739161015E0,-4.376121044E0
6.310121310E0,3.268441558E-1,4.686639786E0,-4.367267132E0
6.320121310E0,5.344450474E-2,4.533231735E0,-4.492330551E0
6.330121310E0,-6.239771843E-2,4.349626064E0,-4.608311653E0
6.340121310E0,-2.416748405E-1,3.947407722E0,-5.026885033E0
6.350120910E0,-2.377768159E-1,3.829635620E0,-5.027571678E0
6.360120910E0,-2.850740254E-1,3.620624542E0,-5.151613235E0
6.370120910E0,-3.679376543E-1,3.370540142E0,-5.367891312E0
6.380120910E0,-4.169805348E-1,3.120163441E0,-5.599820137E0
6.390120910E0,-4.089760184E-1,2.964344501E0,-5.645043373E0
6.400120910E0,-4.583939910E-1,2.688198090E0,-5.829767227E0
6.410120910E0,-4.432296455E-1,2.333516121E0,-5.839253426E0
6.420120910E0,-5.484344959E-1,1.937204838E0,-5.726997852E0
6.430120943E0,-6.151866913E-1,1.633645058E0,-5.658353329E0
6.440120943E0,-5.985336304E-1,1.211798191E0,-5.630587101E0
6.450120943E0,-5.483524203E-1,7.019786835E-1,-5.620915890E0
6.460120943E0,-1.841384172E-1,-9.226179123E-2,-5.536042213E0
6.470120943E0,-7.885640860E-2,-2.451348305E-1,-5.473740101E0
6.480120909E0,2.013837695E-1,-4.743509293E-1,-5.533003807E0
6.490120909E0,3.626136780E-1,-6.772575378E-1,-5.773803711E0
6.500120909E0,3.691527247E-1,-1.022056103E0,-6.269968033E0
6.510120942E0,3.201990724E-1,-1.133521080E0,-6.336160183E0
6.520120942E0,8.009451628E-2,-1.315882206E0,-6.628360271E0
6.530120942E0,-2.009913325E-1,-1.627498627E0,-6.834438801E0
6.540120942E0,-3.909029365E-1,-2.291828632E0,-6.719226360E0
6.550120942E0,-4.056959152E-1,-2.410996437E0,-6.605333328E0
6.560120942E0,-4.394691288E-1,-2.770450115E0,-6.227342129E0
6.570120942E0,-3.260446787E-1,-3.025461197E0,-5.980358124E0
6.580120942E0,-3.360520601E-1,-3.256061077E0,-5.774566650E0
6.590120942E0,-4.130170345E-1,-3.421191454E0,-5.677375317E0
6.600120942E0,-3.865821958E-1,-3.657994032E0,-5.539612293E0
6.610120908E0,-3.912833333E-1,-3.865650654E0,-5.438051701E0
6.620120908E0,-5.168396831E-1,-3.977274179E0,-5.425317287E0
6.630120908E0,-6.069738269E-1,-4.078161240E0,-5.585876465E0
6.640120908E0,-6.733383536E-1,-4.149582863E0,-5.935704231E0
6.650121308E0,-8.906188011E-1,-4.210496902E0,-6.257087708E0
6.660121308E0,-1.075272083E0,-4.185147285E0,-6.558842659E0
6.670121341E0,-1.013467193E0,-4.161215782E0,-6.554811001E0
6.680121374E0,-8.172823191E-1,-3.978658199E0,-6.725901604E0
6.690121374E0,-6.669551134E-1,-3.603252888E0,-7.039155483E0
6.700121374E0,-5.445411205E-1,-2.721970081E0,-7.647149086E0
6.710121374E0,-5.090363026E-1,-2.620666027E0,-7.687665939E0
6.720121374E0,-7.125725150E-1,-1.947119713E0,-8.035130501E0
6.730121340E0,-9.073250294E-1,-1.302615166E0,-8.181998253E0
6.740121340E0,-1.250074148E0,1.445436478E-2,-8.569225311E0
6.750121340E0,-1.319432378E0,3.448228836E-1,-8.595833778E0
6.760121340E0,-1.517871141E0,1.215378284E0,-8.642197609E0
6.770121340E0,-1.646178246E0,1.979346752E0,-8.466869354E0
6.780121340E0,-1.671459436E0,2.602135181E0,-7.865611553E0
6.790121340E0,-1.574686766E0,3.101446629E0,-7.174492836E0
6.800121340E0,-1.395143509E0,3.569416046E0,-6.487270832E0
6.810121306E0,-1.174992085E0,3.727734089E0,-5.945934772E0
6.820121306E0,-8.379384279E-1,3.634034157E0,-5.432629585E0
6.830121306E0,-6.455968618E-1,3.535835266E0,-5.153847218E0
6.840121306E0,-2.865608335E-1,3.230500221E0,-4.866050243E0
6.850121306E0,-1.164909601E-1,2.895186901E0,-4.771181107E0
6.860121306E0,1.265108585E-2,1.989287376E0,-4.954722404E0
6.870121306E0,6.617927551E-2,1.800684452E0,-5.049934864E0
6.880121306E0,1.792412996E-1,1.344598293E0,-5.418643475E0
6.890121306E0,2.497192919E-1,9.034357071E-1,-5.954361439E0
6.900121306E0,3.381429613E-1,2.708497047E-1,-6.955269337E0
6.910121306E0,3.128106892E-1,2.214555740E-1,-7.105519295E0
6.920121306E0,2.230958939E-1,-4.984855652E-3,-7.634036064E0
6.930121339E0,1.604326963E-1,-2.505121231E-1,-8.014415741E0
6.940121339E0,-7.706570625E-2,-5.677037239E-1,-8.270983696E0
6.950121372E0,-6.518220901E-2,-5.572056770E-1,-8.283837318E0
6.960121372E0,-1.715203524E-1,-7.113304138E-1,-8.022868156E0
6.970121338E0,-2.349425852E-1,-8.335361481E-1,-7.749059677E0
6.980121304E0,-2.712777853E-1,-1.013319016E0,-7.465937614E0
6.990121304E0,-2.626522779E-1,-1.204287052E0,-7.387122631E0
7.000121304E0,-2.337608188E-1,-1.433176517E0,-7.275034428E0
7.010121304E0,-1.867722720E-1,-1.621451855E0,-7.112322330E0
7.020121304E0,-2.903035581E-1,-1.779117107E0,-6.982337475E0
7.030121304E0,-2.734142244E-1,-1.741517544E0,-7.023308277E0
7.040121304E0,-6.055334210E-1,-2.033046246E0,-6.679686069E0
7.050121304E0,-8.131378889E-1,-2.147642612E0,-6.464655399E0
7.060121304E0,-7.737259269E-1,-2.353157997E0,-6.108157158E0
7.070121304E0,-6.937677264E-1,-2.370734692E0,-6.098948002E0
7.080121304E0,-4.198468924E-1,-2.469492435E0,-6.168118000E0
7.090121304E0,-1.274981052E-1,-2.466172218E0,-6.283442497E0
7.100121304E0,1.855404675E-2,-2.464219093E0,-6.516242981E0
7.110121304E0,9.104058146E-3,-2.397487640E0,-6.573659420E0
7.120121304E0,-9.316664934E-2,-2.199745178E0,-6.591497898E0
7.130121304E0,-1.370201111E-1,-1.910192966E0,-6.588145256E0
7.140121304E0,-1.403361112E-1,-1.518045902E0,-6.708030701E0
7.150121304E0,-1.448322535E-1,-1.419681072E0,-6.763434410E0
7.160121304E0,-1.858219951E-1,-1.048316956E0,-6.872961521E0
7.170121304E0,-6.554871798E-2,-5.874381065E-1,-6.924505711E0
7.180121337E0,2.041047812E-2,-9.847211838E-2,-6.887781620E0
7.190121337E0,6.470219791E-2,2.046756744E-1,-6.874529839E0
7.200121337E0,2.061155587E-1,4.881782532E-1,-6.909789085E0
7.210121337E0,2.244572937E-1,9.015269279E-1,-6.798464775E0
7.220121337E0,8.436711133E-2,1.394799232E0,-6.289459705E0
7.230121303E0,-7.686652243E-2,1.744112968E0,-5.867334843E0
7.240121303E0,-1.988622397E-1,2.255503654E0,-5.090596199E0
7.250121269E0,-3.278372884E-1,2.661839485E0,-4.369226456E0
7.260121269E0,-3.002133667E-1,3.248794079E0,-3.151089668E0
7.270121269E0,-2.617388070E-1,3.383312225E0,-3.128677368E0
7.280121269E0,1.557634026E-1,3.600265980E0,-3.042729378E0
7.290121269E0,4.125793576E-1,3.763277531E0,-3.176158905E0
7.300121269E0,7.025097013E-1,4.068877697E0,-3.828664780E0
7.310121302E0,7.758538723E-1,4.238991737E0,-4.067792892E0
7.320121302E0,7.811141014E-1,4.641825199E0,-4.706774235E0
7.330121302E0,6.051752567E-1,4.986978531E0,-5.075736046E0
7.340121302E0,-9.598536789E-2,5.353914261E0,-4.631568909E0
7.350121302E0,-1.681410819E-1,5.386743069E0,-4.471411705E0
7.360121302E0,-2.265640497E-1,5.357764721E0,-3.767971516E0
7.370121302E0,-5.427718163E-3,5.173098087E0,-3.165337563E0
7.380121302E0,3.294121325E-1,5.019171715E0,-2.840201855E0
7.390121302E0,4.158778489E-1,4.910683155E0,-2.854889393E0
7.400121302E0,4.474129081E-1,4.803825855E0,-3.106969833E0
7.410121302E0,3.904061317E-1,4.825277328E0,-3.620643139E0
7.420121302E0,3.283807635E-1,4.988931179E0,-4.305616379E0
7.430121302E0,3.125653267E-1,4.976775646E0,-4.297363281E0
7.440121302E0,1.339588463E-1,5.400450706E0,-5.135266304E0
7.450121302E0,-1.968204975E-1,5.531197548E0,-5.325484753E0
7.460121302E0,-4.754286408E-1,5.686826706E0,-4.590647697E0
7.470121302E0,-5.309995413E-1,5.738662720E0,-4.278301716E0
7.480121268E0,-5.930813551E-1,5.836860180E0,-3.470924854E0
7.490121268E0,-6.871842742E-1,5.915022373E0,-3.087079525E0
7.500121268E0,-8.751831651E-1,6.111513138E0,-3.092713356E0
7.510121301E0,-8.944038153E-1,6.214849472E0,-2.975523472E0
7.520121301E0,-1.082837343E0,6.205442905E0,-3.249998569E0
7.530121301E0,-1.140835643E0,6.364768028E0,-3.614042759E0
7.540121301E0,-6.604147553E-1,6.733404160E0,-4.026940823E0
7.550121301E0,-5.535115600E-1,6.762750626E0,-4.078464508E0
7.560121301E0,-7.853759825E-2,6.887748718E0,-4.298751831E0
7.570121301E0,3.829689026E-1,7.009249687E0,-4.023225784E0
7.580121301E0,8.802754879E-1,7.425183296E0,-3.887276649E0
7.590121301E0,1.114230633E0,7.743115425E0,-3.736443996E0
7.600121301E0,1.123525381E0,8.071311951E0,-3.680593491E0
7.610121267E0,8.836407661E-1,8.580236435E0,-3.519798756E0
7.620121267E0,4.567740262E-1,9.331549644E0,-3.416516304E0
7.630121267E0,2.328834236E-1,9.824142456E0,-3.515137672E0
7.640121267E0,9.182107449E-2,1.042220306E1,-3.411453247E0
7.650121267E0,1.224017739E-1,1.101185799E1,-3.300997257E0
7.660121267E0,2.563573718E-1,1.162360668E1,-2.886278629E0
7.670121300E0,3.310629129E-1,1.169053078E1,-2.837716103E0
7.680121333E0,5.107607841E-1,1.185580158E1,-2.508264065E0
7.690121333E0,6.498845816E-1,1.189685249E1,-2.079966068E0
7.700121333E0,7.134963870E-1,1.160252094E1,-1.451989174E0
7.710121333E0,7.716943026E-1,1.150083733E1,-1.407442570E0
7.720121333E0,7.995101213E-1,1.125588036E1,-1.249977112E0
7.730121333E0,8.563537598E-1,1.099845314E1,-1.359060764E0
7.740121333E0,8.655983210E-1,1.098469543E1,-1.350693226E0
7.750121333E0,8.285126090E-1,1.051392269E1,-2.046602726E0
7.760121333E0,7.486296892E-1,1.018884182E1,-2.356143475E0
7.770121333E0,6.385155916E-1,9.875566483E0,-2.582510948E0
7.780121333E0,4.827392697E-1,9.472641945E0,-2.815200329E0
7.790121333E0,3.959823251E-1,9.184749603E0,-2.966568470E0
7.800121333E0,1.696509123E-1,8.766633034E0,-3.137670517E0
7.810121299E0,-4.429072142E-3,8.515558243E0,-3.175758839E0
7.820121299E0,-1.485265791E-1,8.252325058E0,-3.176857948E0
7.830121299E0,-1.660256237E-1,8.081075668E0,-3.236208439E0
7.840121299E0,-1.020374298E-1,7.878997326E0,-3.455637932E0
7.850121299E0,-1.429112256E-2,7.720342636E0,-3.646330833E0
7.860121299E0,5.198378861E-2,7.476557255E0,-3.921326637E0
7.870121299E0,8.564591408E-2,7.387022495E0,-3.983749390E0
7.880121299E0,8.623406291E-2,7.193462372E0,-3.905686855E0
7.890121299E0,1.428809464E-1,7.059450150E0,-3.615871429E0
7.900121299E0,2.415807247E-1,6.837368965E0,-3.328706741E0
7.910121299E0,2.197967172E-1,6.735364437E0,-3.293787479E0
7.920121299E0,2.483278513E-1,6.488660812E0,-3.313704491E0
7.930121332E0,3.604008555E-1,6.214553833E0,-3.306962967E0
